date,market_name,crop,variety,grade,min_price,max_price,modal_price,arrivals_tonnes
2025-09-03,Shimoga,Potato,Local,FAQ,514,628,571,93.7
2025-09-04,Bellary,Chilli,Local,FAQ,3702,4524,4113,78.5
2025-09-04,Bangalore (Yeshwanthpur),Tomato,Local,FAQ,672,822,747,17.9
2025-09-04,Bellary,Rice,Local,FAQ,2601,3179,2890,72.1
2025-09-04,Shimoga,Onion,Local,FAQ,983,1201,1092,64.7
2025-09-04,Belgaum,Onion,Local,FAQ,889,1087,988,51.5
2025-09-04,Belgaum,Onion,Local,FAQ,837,1023,930,80.9
2025-09-04,Bangalore (Yeshwanthpur),Tomato,Local,FAQ,1010,1234,1122,25.3
2025-09-05,Mysore,Wheat,Local,FAQ,2038,2490,2264,49.4
2025-09-05,Mangalore,Brinjal,Local,FAQ,698,853,775,25.8
2025-09-05,Mangalore,Wheat,Local,FAQ,1572,1922,1747,68.5
2025-09-05,Shimoga,Mango,Local,FAQ,1668,2038,1853,96.4
2025-09-06,Raichur,Onion,Local,FAQ,896,1096,996,10.5
2025-09-06,Raichur,Rice,Local,FAQ,2108,2576,2342,60.2
2025-09-06,Mysore,Mango,Local,FAQ,2181,2665,2423,58.4
2025-09-06,Davangere,Mango,Local,FAQ,2058,2516,2287,87.8
2025-09-07,Gulbarga,Brinjal,Local,FAQ,617,755,686,53.3
2025-09-07,Dharwad,Chilli,Local,FAQ,5745,7021,6383,36.4
2025-09-08,Mangalore,Coconut,Local,FAQ,1227,1499,1363,17.1
2025-09-08,Shimoga,Chilli,Local,FAQ,5317,6499,5908,96.0
2025-09-09,Hubli,Rice,Local,FAQ,2003,2449,2226,49.5
2025-09-09,Gulbarga,Chilli,Local,FAQ,4951,6051,5501,52.4
2025-09-09,Hassan,Onion,Local,FAQ,969,1185,1077,50.1
2025-09-10,Mangalore,Rice,Local,FAQ,1787,2185,1986,83.3
2025-09-10,Mysore,Onion,Local,FAQ,979,1197,1088,29.6
2025-09-10,Dharwad,Tomato,Local,FAQ,1103,1349,1226,90.6
2025-09-10,Bellary,Chilli,Local,FAQ,3731,4561,4146,68.8
2025-09-10,Mangalore,Mango,Local,FAQ,2214,2706,2460,31.3
2025-09-10,Karwar,Chilli,Local,FAQ,4636,5666,5151,18.2
2025-09-10,Davangere,Wheat,Local,FAQ,1865,2279,2072,62.7
2025-09-11,Bangalore (Yeshwanthpur),Chilli,Local,FAQ,4224,5162,4693,97.6
2025-09-11,Gulbarga,Onion,Local,FAQ,910,1112,1011,60.6
2025-09-11,Bijapur,Mango,Local,FAQ,1403,1715,1559,10.2
2025-09-12,Belgaum,Banana,Local,FAQ,974,1190,1082,46.7
2025-09-12,Bangalore (Yeshwanthpur),Brinjal,Local,FAQ,572,698,635,18.2
2025-09-13,Karwar,Brinjal,Local,FAQ,638,780,709,33.1
2025-09-13,Bijapur,Banana,Local,FAQ,1084,1326,1205,96.0
2025-09-13,Bijapur,Coconut,Local,FAQ,1283,1569,1426,6.0
2025-09-13,Bangalore (Yeshwanthpur),Tomato,Local,FAQ,1194,1460,1327,52.5
2025-09-13,Hubli,Coconut,Local,FAQ,1140,1394,1267,59.1
2025-09-13,Mangalore,Potato,Local,FAQ,466,570,518,66.4
2025-09-13,Belgaum,Brinjal,Local,FAQ,830,1014,922,7.2
2025-09-14,Gulbarga,Rice,Local,FAQ,2532,3094,2813,98.8
2025-09-14,Dharwad,Banana,Local,FAQ,1353,1653,1503,80.1
2025-09-15,Dharwad,Tomato,Local,FAQ,1022,1248,1135,65.0
2025-09-15,Hassan,Onion,Local,FAQ,694,848,771,30.6
2025-09-15,Hassan,Wheat,Local,FAQ,1791,2189,1990,39.4
2025-09-16,Shimoga,Tomato,Local,FAQ,762,932,847,82.8
2025-09-16,Raichur,Wheat,Local,FAQ,1195,1461,1328,96.4
2025-09-16,Dharwad,Brinjal,Local,FAQ,609,745,677,35.2
2025-09-16,Hubli,Coconut,Local,FAQ,968,1182,1075,34.0
2025-09-17,Raichur,Potato,Local,FAQ,696,850,773,33.2
2025-09-17,Mangalore,Rice,Local,FAQ,2642,3230,2936,38.5
2025-09-17,Gulbarga,Chilli,Local,FAQ,5987,7317,6652,94.8
2025-09-17,Belgaum,Chilli,Local,FAQ,4029,4925,4477,95.1
2025-09-17,Hassan,Rice,Local,FAQ,1608,1966,1787,5.2
2025-09-18,Tumkur,Coconut,Local,FAQ,1426,1744,1585,83.1
2025-09-18,Bijapur,Onion,Local,FAQ,658,804,731,65.6
2025-09-18,Bellary,Banana,Local,FAQ,1300,1588,1444,96.7
2025-09-18,Bangalore (Yeshwanthpur),Wheat,Local,FAQ,1783,2179,1981,40.2
2025-09-19,Mangalore,Tomato,Local,FAQ,1125,1375,1250,23.6
2025-09-19,Shimoga,Onion,Local,FAQ,754,922,838,34.9
2025-09-20,Hubli,Coconut,Local,FAQ,1067,1305,1186,5.1
2025-09-20,Raichur,Wheat,Local,FAQ,1270,1552,1411,98.6
2025-09-20,Karwar,Tomato,Local,FAQ,1188,1452,1320,73.2
2025-09-20,Davangere,Chilli,Local,FAQ,4420,5402,4911,25.2
2025-09-21,Raichur,Onion,Local,FAQ,575,703,639,32.5
2025-09-21,Hubli,Wheat,Local,FAQ,1659,2027,1843,69.7
2025-09-21,Belgaum,Banana,Local,FAQ,1110,1356,1233,97.7
2025-09-21,Bellary,Potato,Local,FAQ,765,935,850,5.7
2025-09-22,Davangere,Chilli,Local,FAQ,5846,7145,6495,76.2
2025-09-22,Mangalore,Tomato,Local,FAQ,1155,1411,1283,19.1
2025-09-23,Shimoga,Tomato,Local,FAQ,679,829,754,83.2
2025-09-23,Shimoga,Coconut,Local,FAQ,1206,1474,1340,36.5
2025-09-23,Hassan,Rice,Local,FAQ,1556,1902,1729,11.3
2025-09-23,Hassan,Banana,Local,FAQ,1294,1582,1438,67.6
2025-09-23,Raichur,Potato,Local,FAQ,681,833,757,95.4
2025-09-24,Hassan,Wheat,Local,FAQ,1633,1995,1814,67.2
2025-09-25,Gulbarga,Brinjal,Local,FAQ,589,719,654,72.6
2025-09-25,Shimoga,Tomato,Local,FAQ,1157,1415,1286,35.4
2025-09-26,Shimoga,Banana,Local,FAQ,1366,1670,1518,64.8
2025-09-26,Hubli,Chilli,Local,FAQ,4313,5271,4792,55.0
2025-09-27,Davangere,Mango,Local,FAQ,1361,1663,1512,80.2
2025-09-27,Raichur,Coconut,Local,FAQ,1257,1537,1397,96.6
2025-09-27,Shimoga,Chilli,Local,FAQ,5944,7266,6605,97.7
2025-09-27,Belgaum,Mango,Local,FAQ,2229,2725,2477,82.7
2025-09-28,Bangalore (Yeshwanthpur),Brinjal,Local,FAQ,957,1169,1063,83.2
2025-09-28,Hubli,Banana,Local,FAQ,1337,1635,1486,5.4
2025-09-29,Mysore,Chilli,Local,FAQ,5481,6699,6090,19.3
2025-09-30,Dharwad,Coconut,Local,FAQ,1050,1284,1167,58.3
2025-09-30,Bellary,Wheat,Local,FAQ,1740,2126,1933,99.9
2025-09-30,Mysore,Coconut,Local,FAQ,1175,1437,1306,11.0
2025-09-30,Hassan,Rice,Local,FAQ,2783,3401,3092,50.2
2025-10-01,Shimoga,Tomato,Local,FAQ,739,903,821,83.3
2025-10-01,Belgaum,Rice,Local,FAQ,2793,3413,3103,54.5
2025-10-01,Karwar,Tomato,Local,FAQ,1192,1458,1325,38.8
2025-10-02,Tumkur,Brinjal,Local,FAQ,719,879,799,99.6
2025-10-04,Mysore,Chilli,Local,FAQ,6484,7924,7204,29.3
2025-10-04,Dharwad,Brinjal,Local,FAQ,640,782,711,45.7
2025-10-04,Shimoga,Brinjal,Local,FAQ,642,784,713,29.1
2025-10-05,Shimoga,Tomato,Local,FAQ,880,1076,978,5.7
2025-10-05,Bellary,Wheat,Local,FAQ,1247,1525,1386,22.2
2025-10-05,Raichur,Tomato,Local,FAQ,1179,1441,1310,44.1
2025-10-05,Gulbarga,Onion,Local,FAQ,620,758,689,53.9
2025-10-06,Gulbarga,Wheat,Local,FAQ,1541,1883,1712,32.4
2025-10-06,Mangalore,Brinjal,Local,FAQ,742,908,825,69.8
2025-10-06,Hassan,Potato,Local,FAQ,539,659,599,28.6
2025-10-06,Bangalore (Yeshwanthpur),Brinjal,Local,FAQ,659,805,732,76.7
2025-10-07,Bellary,Rice,Local,FAQ,1993,2435,2214,48.6
2025-10-07,Belgaum,Brinjal,Local,FAQ,682,834,758,56.6
2025-10-08,Shimoga,Potato,Local,FAQ,810,990,900,46.9
2025-10-09,Bellary,Tomato,Local,FAQ,1083,1323,1203,79.1
2025-10-10,Bangalore (Yeshwanthpur),Mango,Local,FAQ,1442,1762,1602,95.7
2025-10-11,Belgaum,Potato,Local,FAQ,772,944,858,31.0
2025-10-11,Hassan,Tomato,Local,FAQ,1037,1267,1152,75.0
2025-10-12,Mangalore,Rice,Local,FAQ,1832,2238,2035,73.8
2025-10-12,Karwar,Banana,Local,FAQ,1162,1420,1291,38.7
2025-10-12,Gulbarga,Wheat,Local,FAQ,2014,2462,2238,90.8
2025-10-13,Tumkur,Mango,Local,FAQ,2568,3138,2853,29.5
2025-10-14,Mysore,Onion,Local,FAQ,937,1145,1041,73.5
2025-10-14,Tumkur,Tomato,Local,FAQ,916,1120,1018,18.0
2025-10-14,Davangere,Mango,Local,FAQ,1526,1866,1696,69.7
2025-10-14,Hassan,Potato,Local,FAQ,559,683,621,37.8
2025-10-14,Shimoga,Onion,Local,FAQ,655,801,728,24.9
2025-10-15,Belgaum,Brinjal,Local,FAQ,951,1163,1057,50.8
2025-10-15,Davangere,Wheat,Local,FAQ,2059,2517,2288,37.7
2025-10-15,Bijapur,Brinjal,Local,FAQ,899,1099,999,61.5
2025-10-15,Gulbarga,Coconut,Local,FAQ,1648,2014,1831,8.9
2025-10-16,Davangere,Banana,Local,FAQ,1034,1264,1149,76.7
2025-10-16,Hubli,Onion,Local,FAQ,742,908,825,24.5
2025-10-16,Bijapur,Mango,Local,FAQ,1734,2120,1927,33.2
2025-10-16,Hassan,Rice,Local,FAQ,2180,2664,2422,27.7
2025-10-17,Dharwad,Potato,Local,FAQ,475,581,528,88.5
2025-10-17,Karwar,Coconut,Local,FAQ,949,1159,1054,40.1
2025-10-17,Bijapur,Banana,Local,FAQ,945,1155,1050,55.5
2025-10-18,Karwar,Rice,Local,FAQ,2938,3590,3264,19.8
2025-10-19,Dharwad,Rice,Local,FAQ,1914,2340,2127,21.5
2025-10-19,Dharwad,Onion,Local,FAQ,982,1200,1091,33.0
2025-10-20,Hassan,Rice,Local,FAQ,1986,2428,2207,34.2
2025-10-20,Dharwad,Chilli,Local,FAQ,5402,6602,6002,80.1
2025-10-20,Hassan,Onion,Local,FAQ,650,794,722,35.5
2025-10-20,Dharwad,Banana,Local,FAQ,958,1170,1064,15.5
2025-10-20,Raichur,Potato,Local,FAQ,591,723,657,17.8
2025-10-21,Mysore,Coconut,Local,FAQ,1435,1753,1594,27.6
2025-10-21,Bijapur,Onion,Local,FAQ,885,1081,983,44.5
2025-10-21,Bangalore (Yeshwanthpur),Chilli,Local,FAQ,4004,4894,4449,38.1
2025-10-22,Shimoga,Onion,Local,FAQ,672,822,747,41.1
2025-10-22,Bellary,Wheat,Local,FAQ,1490,1821,1655,79.2
2025-10-22,Shimoga,Rice,Local,FAQ,1811,2213,2012,81.4
2025-10-22,Gulbarga,Wheat,Local,FAQ,2083,2545,2314,99.0
2025-10-22,Belgaum,Brinjal,Local,FAQ,628,768,698,13.9
2025-10-23,Raichur,Chilli,Local,FAQ,4918,6012,5465,13.3
2025-10-23,Bellary,Potato,Local,FAQ,793,969,881,27.3
2025-10-23,Hubli,Chilli,Local,FAQ,4055,4957,4506,48.8
2025-10-24,Raichur,Wheat,Local,FAQ,1253,1531,1392,40.1
2025-10-24,Karwar,Potato,Local,FAQ,751,917,834,52.4
2025-10-25,Raichur,Rice,Local,FAQ,1979,2419,2199,68.2
2025-10-25,Bangalore (Yeshwanthpur),Chilli,Local,FAQ,5542,6774,6158,83.4
2025-10-25,Davangere,Coconut,Local,FAQ,1191,1455,1323,72.5
2025-10-25,Hubli,Rice,Local,FAQ,2666,3258,2962,38.2
2025-10-25,Belgaum,Mango,Local,FAQ,2233,2729,2481,92.1
2025-10-25,Tumkur,Potato,Local,FAQ,656,802,729,12.4
2025-10-26,Bangalore (Yeshwanthpur),Rice,Local,FAQ,1839,2247,2043,46.7
2025-10-26,Hubli,Wheat,Local,FAQ,1612,1970,1791,78.8
2025-10-26,Shimoga,Potato,Local,FAQ,582,712,647,31.5
2025-10-27,Gulbarga,Mango,Local,FAQ,1822,2228,2025,81.7
2025-10-28,Hubli,Tomato,Local,FAQ,882,1078,980,17.8
2025-10-28,Bijapur,Brinjal,Local,FAQ,739,903,821,80.9
2025-10-28,Tumkur,Banana,Local,FAQ,1462,1786,1624,88.0
2025-10-29,Bijapur,Chilli,Local,FAQ,4298,5252,4775,60.1
2025-10-29,Raichur,Brinjal,Local,FAQ,806,986,896,60.4
2025-10-29,Bellary,Tomato,Local,FAQ,1157,1415,1286,88.6
2025-10-30,Mangalore,Onion,Local,FAQ,870,1064,967,8.6
2025-10-30,Hassan,Brinjal,Local,FAQ,768,938,853,54.0
2025-10-31,Karwar,Banana,Local,FAQ,1003,1225,1114,28.4
2025-11-01,Mangalore,Chilli,Local,FAQ,7011,8569,7790,36.7
2025-11-02,Bijapur,Potato,Local,FAQ,645,789,717,25.5
2025-11-02,Mangalore,Brinjal,Local,FAQ,713,871,792,23.6
2025-11-03,Belgaum,Coconut,Local,FAQ,1605,1961,1783,50.6
2025-11-03,Bangalore (Yeshwanthpur),Banana,Local,FAQ,1107,1353,1230,74.8
2025-11-04,Bijapur,Chilli,Local,FAQ,6279,7675,6977,13.4
2025-11-04,Shimoga,Brinjal,Local,FAQ,1089,1331,1210,8.3
2025-11-04,Tumkur,Tomato,Local,FAQ,1490,1822,1656,41.7
2025-11-04,Davangere,Coconut,Local,FAQ,1707,2087,1897,18.2
2025-11-05,Bellary,Tomato,Local,FAQ,812,992,902,29.0
2025-11-05,Bellary,Potato,Local,FAQ,883,1079,981,64.9
2025-11-05,Dharwad,Banana,Local,FAQ,1725,2109,1917,22.3
2025-11-06,Belgaum,Potato,Local,FAQ,842,1030,936,99.5
2025-11-06,Tumkur,Mango,Local,FAQ,2027,2477,2252,23.6
2025-11-06,Hassan,Wheat,Local,FAQ,2181,2665,2423,99.7
2025-11-07,Gulbarga,Onion,Local,FAQ,1039,1269,1154,69.7
2025-11-07,Karwar,Mango,Local,FAQ,2050,2506,2278,81.5
2025-11-07,Davangere,Mango,Local,FAQ,2188,2674,2431,21.9
2025-11-07,Shimoga,Potato,Local,FAQ,594,726,660,20.7
2025-11-07,Bangalore (Yeshwanthpur),Banana,Local,FAQ,1525,1863,1694,93.1
2025-11-07,Belgaum,Chilli,Local,FAQ,5663,6921,6292,64.6
2025-11-07,Gulbarga,Brinjal,Local,FAQ,863,1055,959,56.1
2025-11-08,Raichur,Onion,Local,FAQ,944,1154,1049,57.5
2025-11-08,Mysore,Potato,Local,FAQ,917,1121,1019,54.8
2025-11-08,Davangere,Banana,Local,FAQ,1279,1563,1421,88.7
2025-11-09,Shimoga,Mango,Local,FAQ,2553,3121,2837,51.1
2025-11-09,Hassan,Potato,Local,FAQ,706,862,784,5.5
2025-11-10,Bellary,Wheat,Local,FAQ,2333,2851,2592,42.7
2025-11-10,Bellary,Potato,Local,FAQ,682,834,758,78.9
2025-11-10,Tumkur,Coconut,Local,FAQ,1830,2236,2033,88.7
2025-11-11,Dharwad,Coconut,Local,FAQ,1469,1795,1632,56.3
2025-11-11,Gulbarga,Onion,Local,FAQ,718,878,798,77.1
2025-11-12,Belgaum,Onion,Local,FAQ,678,828,753,72.0
2025-11-12,Dharwad,Coconut,Local,FAQ,1076,1316,1196,75.2
2025-11-12,Belgaum,Banana,Local,FAQ,1051,1285,1168,60.5
2025-11-12,Dharwad,Tomato,Local,FAQ,1398,1708,1553,82.8
2025-11-13,Hassan,Rice,Local,FAQ,3037,3711,3374,7.5
2025-11-13,Bellary,Rice,Local,FAQ,1919,2345,2132,17.5
2025-11-13,Bangalore (Yeshwanthpur),Wheat,Local,FAQ,2441,2983,2712,78.6
2025-11-13,Dharwad,Tomato,Local,FAQ,1084,1326,1205,17.1
2025-11-13,Dharwad,Tomato,Local,FAQ,1226,1498,1362,86.8
2025-11-13,Bijapur,Chilli,Local,FAQ,7700,9410,8555,30.5
2025-11-14,Bijapur,Wheat,Local,FAQ,1768,2162,1965,31.8
2025-11-14,Mysore,Tomato,Local,FAQ,1255,1533,1394,39.2
2025-11-14,Raichur,Rice,Local,FAQ,3351,4095,3723,58.6
2025-11-15,Dharwad,Chilli,Local,FAQ,4556,5568,5062,9.1
2025-11-15,Raichur,Tomato,Local,FAQ,1040,1272,1156,7.1
2025-11-15,Bijapur,Wheat,Local,FAQ,1820,2224,2022,31.0
2025-11-15,Bellary,Banana,Local,FAQ,1760,2152,1956,73.0
2025-11-16,Bangalore (Yeshwanthpur),Potato,Local,FAQ,638,780,709,47.3
2025-11-16,Dharwad,Potato,Local,FAQ,866,1058,962,85.5
2025-11-16,Hubli,Chilli,Local,FAQ,6674,8157,7415,75.5
2025-11-16,Dharwad,Wheat,Local,FAQ,1794,2192,1993,85.0
2025-11-17,Karwar,Chilli,Local,FAQ,5174,6324,5749,11.6
2025-11-17,Bellary,Mango,Local,FAQ,2178,2662,2420,83.4
2025-11-17,Dharwad,Coconut,Local,FAQ,1152,1408,1280,96.3
2025-11-18,Karwar,Mango,Local,FAQ,1921,2347,2134,24.1
2025-11-19,Shimoga,Wheat,Local,FAQ,2060,2518,2289,64.2
2025-11-20,Davangere,Brinjal,Local,FAQ,746,912,829,72.6
2025-11-20,Belgaum,Potato,Local,FAQ,973,1189,1081,35.2
2025-11-20,Raichur,Potato,Local,FAQ,979,1197,1088,63.6
2025-11-21,Belgaum,Potato,Local,FAQ,790,966,878,33.8
2025-11-21,Belgaum,Coconut,Local,FAQ,1809,2211,2010,58.2
2025-11-21,Bellary,Onion,Local,FAQ,698,854,776,30.3
2025-11-22,Mangalore,Coconut,Local,FAQ,1914,2340,2127,76.7
2025-11-22,Hassan,Brinjal,Local,FAQ,878,1072,975,83.4
2025-11-22,Shimoga,Mango,Local,FAQ,1608,1966,1787,14.3
2025-11-23,Shimoga,Mango,Local,FAQ,2804,3428,3116,7.2
2025-11-23,Shimoga,Mango,Local,FAQ,1866,2280,2073,79.5
2025-11-24,Bellary,Wheat,Local,FAQ,1372,1676,1524,58.2
2025-11-24,Bellary,Chilli,Local,FAQ,5598,6842,6220,93.8
2025-11-25,Hubli,Chilli,Local,FAQ,4946,6046,5496,7.8
2025-11-25,Hubli,Chilli,Local,FAQ,7019,8579,7799,12.7
2025-11-25,Mangalore,Rice,Local,FAQ,3354,4100,3727,10.2
2025-11-25,Gulbarga,Onion,Local,FAQ,940,1150,1045,27.0
2025-11-25,Belgaum,Rice,Local,FAQ,2086,2550,2318,7.8
2025-11-25,Tumkur,Brinjal,Local,FAQ,959,1173,1066,12.6
2025-11-25,Raichur,Wheat,Local,FAQ,2406,2940,2673,85.5
2025-11-26,Mysore,Rice,Local,FAQ,1958,2394,2176,88.7
2025-11-26,Gulbarga,Wheat,Local,FAQ,2397,2929,2663,18.6
2025-11-26,Karwar,Wheat,Local,FAQ,2372,2900,2636,63.9
2025-11-26,Karwar,Coconut,Local,FAQ,1450,1772,1611,29.7
2025-11-27,Davangere,Rice,Local,FAQ,3048,3726,3387,49.3
2025-11-27,Belgaum,Coconut,Local,FAQ,1309,1599,1454,22.9
2025-11-27,Karwar,Potato,Local,FAQ,896,1094,995,54.4
2025-11-27,Mangalore,Onion,Local,FAQ,1165,1423,1294,57.5
2025-11-27,Mangalore,Chilli,Local,FAQ,5289,6465,5877,62.9
2025-11-27,Belgaum,Onion,Local,FAQ,994,1216,1105,13.2
2025-11-27,Belgaum,Tomato,Local,FAQ,864,1056,960,25.1
2025-11-28,Bijapur,Potato,Local,FAQ,821,1003,912,50.7
2025-11-28,Shimoga,Chilli,Local,FAQ,5000,6112,5556,92.1
2025-11-28,Karwar,Tomato,Local,FAQ,1348,1648,1498,54.6
2025-11-28,Hubli,Potato,Local,FAQ,914,1118,1016,90.3
2025-11-29,Bellary,Potato,Local,FAQ,926,1132,1029,82.4
2025-11-30,Dharwad,Rice,Local,FAQ,3140,3838,3489,73.7
2025-11-30,Tumkur,Brinjal,Local,FAQ,724,884,804,53.2
2025-11-30,Bellary,Banana,Local,FAQ,1465,1791,1628,75.7
2025-11-30,Bangalore (Yeshwanthpur),Wheat,Local,FAQ,2156,2634,2395,78.5
2025-12-01,Shimoga,Potato,Local,FAQ,769,939,854,91.5
2025-12-02,Bijapur,Potato,Local,FAQ,985,1203,1094,80.1
2025-12-02,Dharwad,Wheat,Local,FAQ,1639,2003,1821,85.3
2025-12-03,Dharwad,Banana,Local,FAQ,2049,2505,2277,60.3
2025-12-03,Karwar,Mango,Local,FAQ,1914,2340,2127,35.9
2025-12-04,Karwar,Rice,Local,FAQ,3184,3892,3538,17.2
2025-12-04,Mangalore,Onion,Local,FAQ,1372,1678,1525,53.9
2025-12-04,Mangalore,Brinjal,Local,FAQ,1084,1326,1205,45.9
2025-12-05,Mangalore,Onion,Local,FAQ,1067,1305,1186,27.2
2025-12-05,Hubli,Potato,Local,FAQ,1018,1244,1131,27.8
2025-12-05,Bangalore (Yeshwanthpur),Coconut,Local,FAQ,2101,2567,2334,60.4
2025-12-05,Mysore,Potato,Local,FAQ,1038,1268,1153,21.9
2025-12-06,Gulbarga,Coconut,Local,FAQ,2007,2453,2230,49.1
2025-12-06,Hubli,Coconut,Local,FAQ,1632,1994,1813,46.3
2025-12-06,Dharwad,Chilli,Local,FAQ,8001,9779,8890,93.0
2025-12-06,Karwar,Wheat,Local,FAQ,2423,2961,2692,24.0
2025-12-07,Bijapur,Wheat,Local,FAQ,2200,2688,2444,66.4
2025-12-07,Shimoga,Chilli,Local,FAQ,6323,7729,7026,97.8
2025-12-07,Belgaum,Chilli,Local,FAQ,6466,7904,7185,78.0
2025-12-08,Belgaum,Tomato,Local,FAQ,1364,1668,1516,92.4
2025-12-08,Belgaum,Wheat,Local,FAQ,1750,2138,1944,66.9
2025-12-09,Bangalore (Yeshwanthpur),Brinjal,Local,FAQ,1023,1251,1137,40.0
2025-12-09,Raichur,Banana,Local,FAQ,1436,1756,1596,40.2
2025-12-09,Raichur,Chilli,Local,FAQ,6986,8538,7762,92.9
2025-12-09,Hassan,Potato,Local,FAQ,849,1037,943,82.0
2025-12-09,Bijapur,Onion,Local,FAQ,1393,1703,1548,70.0
2025-12-10,Karwar,Potato,Local,FAQ,1097,1341,1219,10.7
2025-12-10,Karwar,Tomato,Local,FAQ,1675,2047,1861,61.8
2025-12-10,Karwar,Rice,Local,FAQ,3813,4661,4237,30.1
2025-12-10,Bijapur,Onion,Local,FAQ,937,1145,1041,34.5
2025-12-11,Dharwad,Brinjal,Local,FAQ,793,969,881,82.2
2025-12-12,Mysore,Tomato,Local,FAQ,1568,1916,1742,48.6
2025-12-12,Shimoga,Chilli,Local,FAQ,8247,10079,9163,10.7
2025-12-12,Mysore,Potato,Local,FAQ,1095,1339,1217,66.7
2025-12-12,Mysore,Coconut,Local,FAQ,2147,2625,2386,15.1
2025-12-13,Belgaum,Mango,Local,FAQ,2229,2725,2477,11.1
2025-12-13,Shimoga,Banana,Local,FAQ,1773,2167,1970,63.2
2025-12-13,Dharwad,Onion,Local,FAQ,1022,1248,1135,26.1
2025-12-13,Shimoga,Brinjal,Local,FAQ,1038,1268,1153,9.3
2025-12-14,Bellary,Banana,Local,FAQ,1618,1978,1798,84.2
2025-12-14,Raichur,Tomato,Local,FAQ,1541,1883,1712,89.5
2025-12-15,Raichur,Chilli,Local,FAQ,7060,8630,7845,37.3
2025-12-15,Hassan,Brinjal,Local,FAQ,916,1120,1018,46.6
2025-12-15,Karwar,Onion,Local,FAQ,1126,1376,1251,47.7
2025-12-16,Belgaum,Potato,Local,FAQ,1033,1263,1148,16.4
2025-12-16,Hassan,Chilli,Local,FAQ,6770,8274,7522,31.2
2025-12-16,Hubli,Wheat,Local,FAQ,2355,2879,2617,96.0
2025-12-17,Mysore,Banana,Local,FAQ,1962,2398,2180,56.1
2025-12-17,Karwar,Banana,Local,FAQ,1323,1617,1470,27.1
2025-12-18,Hubli,Coconut,Local,FAQ,1673,2045,1859,26.7
2025-12-18,Hubli,Brinjal,Local,FAQ,1100,1344,1222,27.9
2025-12-19,Gulbarga,Chilli,Local,FAQ,6243,7631,6937,42.8
2025-12-19,Belgaum,Banana,Local,FAQ,1148,1404,1276,9.3
2025-12-20,Belgaum,Tomato,Local,FAQ,1012,1236,1124,99.8
2025-12-20,Mangalore,Mango,Local,FAQ,3004,3672,3338,72.6
2025-12-20,Bijapur,Coconut,Local,FAQ,2309,2823,2566,73.2
2025-12-21,Mangalore,Chilli,Local,FAQ,7800,9534,8667,27.3
2025-12-21,Shimoga,Banana,Local,FAQ,1827,2233,2030,48.1
2025-12-22,Karwar,Rice,Local,FAQ,2587,3161,2874,35.4
2025-12-22,Tumkur,Coconut,Local,FAQ,1369,1673,1521,19.1
2025-12-22,Bangalore (Yeshwanthpur),Potato,Local,FAQ,867,1059,963,64.3
2025-12-22,Bangalore (Yeshwanthpur),Onion,Local,FAQ,928,1134,1031,42.0
2025-12-23,Raichur,Banana,Local,FAQ,1406,1718,1562,54.7
2025-12-23,Belgaum,Coconut,Local,FAQ,2296,2806,2551,73.6
2025-12-23,Gulbarga,Mango,Local,FAQ,1894,2316,2105,5.3
2025-12-24,Bijapur,Potato,Local,FAQ,842,1030,936,25.7
2025-12-25,Bangalore (Yeshwanthpur),Coconut,Local,FAQ,2053,2509,2281,83.1
2025-12-25,Bellary,Mango,Local,FAQ,3310,4046,3678,22.6
2025-12-25,Bangalore (Yeshwanthpur),Onion,Local,FAQ,998,1220,1109,90.2
2025-12-26,Bellary,Coconut,Local,FAQ,1560,1906,1733,19.7
2025-12-27,Karwar,Tomato,Local,FAQ,1731,2115,1923,63.3
2025-12-27,Davangere,Onion,Local,FAQ,1278,1562,1420,92.9
2025-12-27,Raichur,Brinjal,Local,FAQ,1120,1368,1244,39.9
2025-12-28,Belgaum,Onion,Local,FAQ,1011,1235,1123,25.1
2025-12-28,Raichur,Banana,Local,FAQ,2087,2551,2319,37.7
2025-12-29,Belgaum,Coconut,Local,FAQ,2255,2757,2506,84.7
2025-12-29,Mangalore,Wheat,Local,FAQ,2722,3326,3024,81.8
2025-12-29,Hubli,Wheat,Local,FAQ,2092,2556,2324,79.8
2025-12-30,Gulbarga,Wheat,Local,FAQ,2601,3179,2890,52.2
2025-12-30,Mangalore,Tomato,Local,FAQ,1679,2053,1866,40.4
2025-12-31,Bangalore (Yeshwanthpur),Chilli,Local,FAQ,8088,9886,8987,78.7
2025-12-31,Mangalore,Onion,Local,FAQ,1310,1602,1456,13.3
2025-12-31,Davangere,Brinjal,Local,FAQ,1386,1694,1540,75.6
2025-12-31,Karwar,Potato,Local,FAQ,1032,1262,1147,81.8
2026-01-01,Tumkur,Wheat,Local,FAQ,2104,2572,2338,28.0
2026-01-02,Mysore,Mango,Local,FAQ,3694,4514,4104,74.6
2026-01-02,Bellary,Chilli,Local,FAQ,8466,10348,9407,20.1
2026-01-02,Hubli,Coconut,Local,FAQ,1505,1839,1672,75.9
2026-01-02,Dharwad,Brinjal,Local,FAQ,1166,1426,1296,12.7
2026-01-03,Raichur,Coconut,Local,FAQ,1485,1815,1650,68.3
2026-01-03,Tumkur,Potato,Local,FAQ,765,935,850,40.0
2026-01-03,Raichur,Tomato,Local,FAQ,1826,2232,2029,63.3
